ID,TICKET_SIZE,USER_ID,DISTRICT_ID,CREATED_AT,ORDER_STATUS,WAREHOUSE_ID
197849,2457,5345,580,2023-01-07T21:48:31,delivered,4
197873,2194,5364,1091,2023-01-07T21:49:00,delivered,11
197890,3245,5394,586,2023-01-07T21:49:19,delivered,2
197949,2265,3591,865,2023-01-07T21:49:34,delivered,7
198022,292,5429,565,2023-01-07T21:49:49,delivered,29
198084,4315,6069,669,2023-01-07T21:49:57,delivered,5
198148,810,5440,586,2023-01-07T21:49:59,delivered,2
198204,1423,5506,318,2023-01-07T21:50:05,delivered,7
198241,4338,6075,569,2023-01-07T21:50:40,delivered,21
198314,1731,6236,591,2023-01-07T21:50:46,delivered,13
198407,1647,6099,1192,2023-01-07T21:50:51,delivered,7
198432,1445,4436,1159,2023-01-07T21:50:52,delivered,17
198518,1697,6110,405,2023-01-07T21:50:57,delivered,11
198612,856,6128,553,2023-01-07T21:51:14,delivered,4
198619,1308,6142,534,2023-01-07T21:51:20,delivered,1
198664,3955,6209,1131,2023-01-07T21:51:26,delivered,15
198717,418,6221,576,2023-01-07T21:51:40,delivered,25
198791,1301,6226,993,2023-01-07T21:51:40,delivered,17
198816,997,6227,586,2023-01-07T21:51:49,delivered,2
198874,1055,6228,285,2023-01-07T21:51:59,delivered,3
198956,2850,6230,568,2023-01-07T21:52:05,delivered,1
199032,1101,5180,598,2023-01-07T21:52:06,delivered,7
199042,622,6239,543,2023-01-07T21:52:18,delivered,14
199116,978,6285,994,2023-01-07T21:52:22,delivered,17
199142,1110,6291,1162,2023-01-07T21:52:30,delivered,17
199203,2434,6293,434,2023-01-07T21:52:37,delivered,11
199209,2620,6315,442,2023-01-07T21:52:54,delivered,12
199215,1773,6318,404,2023-01-07T21:52:59,delivered,9
199232,2547,6332,545,2023-01-07T21:53:20,delivered,14
199266,2659,3426,1196,2023-01-07T21:53:27,cancelled,12
199304,959,6345,702,2023-01-07T21:53:31,delivered,13
199388,862,6374,730,2023-01-07T21:53:59,delivered,5
199461,1198,6377,221,2023-01-07T21:54:00,delivered,11
199511,5652,478,497,2023-01-07T21:54:09,delivered,12
199543,6374,6399,585,2023-01-07T21:54:12,cancelled,21
199585,884,6405,593,2023-01-07T21:54:13,delivered,13
199682,2889,6422,829,2023-01-07T21:54:24,delivered,19
199717,855,6446,584,2023-01-07T21:54:41,delivered,4
199803,1335,6448,551,2023-01-07T21:54:46,cancelled,4
199893,1014,4520,292,2023-01-07T21:55:04,delivered,9
199940,891,6460,580,2023-01-07T21:55:08,delivered,4
199986,2452,6463,565,2023-01-07T21:55:12,delivered,1
200062,2806,4288,1162,2023-01-07T21:55:12,delivered,17
200082,1084,5907,551,2023-01-07T21:55:47,delivered,4
200147,1847,6530,400,2023-01-07T21:56:09,delivered,3
200148,1000,6538,497,2023-01-07T21:56:18,delivered,12
200149,2470,7633,629,2023-01-07T21:56:21,delivered,15
200187,1654,7485,316,2023-01-07T21:56:23,delivered,12
200245,1300,6558,1190,2023-01-07T21:56:30,delivered,7
200317,5158,6566,1026,2023-01-07T21:56:48,delivered,15
200407,1338,5185,615,2023-01-07T21:57:09,delivered,9
200410,418,1174,555,2023-01-07T21:57:15,delivered,25
200415,418,6609,586,2023-01-07T21:57:34,delivered,18
200490,956,6609,586,2023-01-07T21:57:34,delivered,2
200575,1093,6615,558,2023-01-07T21:57:46,delivered,1
200613,2187,6619,861,2023-01-07T21:57:49,delivered,7
200634,913,6622,593,2023-01-07T21:57:51,delivered,13
200647,883,2632,592,2023-01-07T21:57:57,delivered,1
200743,1660,6648,576,2023-01-07T21:58:06,delivered,14
200792,935,6400,306,2023-01-07T21:58:14,delivered,3
200809,1005,5677,1069,2023-01-07T21:58:23,delivered,17
200830,810,7602,572,2023-01-07T21:58:38,cancelled,14
200912,1187,6673,558,2023-01-07T21:58:42,delivered,1
201005,1128,6682,581,2023-01-07T21:58:50,delivered,2
201029,2174,6688,602,2023-01-07T21:58:52,delivered,9
201082,1380,6708,277,2023-01-07T21:59:13,cancelled,11
201085,1772,6714,671,2023-01-07T21:59:20,delivered,9
201091,7754,7405,555,2023-01-07T21:59:21,cancelled,8
201145,702,7407,592,2023-01-07T21:59:25,delivered,1
201188,1650,7408,664,2023-01-07T21:59:36,cancelled,15
201211,1323,7276,567,2023-01-07T22:00:15,delivered,2
201287,3321,7441,576,2023-01-07T22:00:17,delivered,14
201339,4140,1417,582,2023-01-07T22:00:24,delivered,8
201423,2790,7447,667,2023-01-07T22:00:33,delivered,5
201437,1050,7454,229,2023-01-07T22:00:43,delivered,3
201438,1256,7467,445,2023-01-07T22:00:45,delivered,1
201469,1903,7472,571,2023-01-07T22:00:46,cancelled,8
201472,4230,2768,592,2023-01-07T22:01:23,cancelled,1
201565,903,7522,222,2023-01-07T22:01:31,cancelled,11
201612,2037,7526,585,2023-01-07T22:01:31,delivered,21
201707,2002,7564,578,2023-01-07T22:02:17,delivered,4
201792,1390,7611,533,2023-01-07T22:03:14,delivered,1
201798,1736,6686,224,2023-01-07T22:03:40,delivered,11
201822,1483,7624,667,2023-01-07T22:03:44,delivered,5
201908,800,3655,169,2023-01-07T22:03:47,cancelled,3
201995,1389,7630,585,2023-01-07T22:03:51,delivered,21
202031,1578,5178,548,2023-01-07T22:03:59,delivered,14
202094,2169,3092,533,2023-01-07T22:04:01,delivered,1
202148,1109,7651,926,2023-01-07T22:04:32,delivered,19
202213,1699,7657,531,2023-01-07T22:04:57,delivered,1
202300,1253,141,556,2023-01-07T22:05:00,delivered,25
202396,3355,7682,1075,2023-01-07T22:05:07,delivered,19
202401,2108,7961,1262,2023-01-07T22:05:24,delivered,7
202447,2852,7971,560,2023-01-07T22:05:31,delivered,4
202484,3952,7986,593,2023-01-07T22:05:52,delivered,13
202534,3500,7999,590,2023-01-07T22:06:15,delivered,2
202597,3204,5113,664,2023-01-07T22:06:16,delivered,15
202655,292,8005,565,2023-01-07T22:06:16,delivered,29
202724,2574,8006,995,2023-01-07T22:06:16,delivered,17
202823,817,8056,829,2023-01-07T22:07:33,delivered,19
202835,6368,8072,555,2023-01-07T22:07:57,delivered,8
202891,1785,3404,666,2023-01-07T22:07:58,delivered,5
202926,5041,1736,542,2023-01-07T22:08:04,delivered,14
203015,2199,3765,498,2023-01-07T22:23:42,delivered,12
203020,3520,384,565,2023-01-07T22:33:31,delivered,13
203100,7420,628,593,2023-01-07T23:18:58,delivered,13
203137,1180,2781,313,2023-01-07T23:26:13,delivered,9
203213,10309,6942,531,2023-01-07T23:35:06,cancelled,1
203218,992,1081,534,2023-01-07T23:51:21,delivered,1
203265,1826,6064,333,2023-01-07T23:57:32,delivered,9
203273,3138,421,598,2023-01-08T00:07:52,delivered,7
203287,848,431,313,2023-01-08T00:07:52,delivered,9
203295,815,466,552,2023-01-08T00:08:34,delivered,14
203369,2087,488,405,2023-01-08T00:08:56,delivered,11
203432,1255,495,531,2023-01-08T00:09:00,delivered,1
203493,920,507,593,2023-01-08T00:09:26,delivered,13
203520,1848,513,502,2023-01-08T00:09:36,delivered,12
203552,2010,598,398,2023-01-08T00:10:12,delivered,3
203568,873,679,273,2023-01-08T00:11:18,cancelled,3
203585,3282,744,593,2023-01-08T00:12:33,delivered,13
203594,1718,787,860,2023-01-08T00:12:45,delivered,19
203601,1634,765,560,2023-01-08T00:13:09,delivered,4
203605,1089,790,665,2023-01-08T00:13:40,delivered,15
203645,2041,880,583,2023-01-08T00:13:41,delivered,14
203712,3150,804,592,2023-01-08T00:13:44,delivered,1
203770,1767,811,269,2023-01-08T00:13:45,delivered,11
203842,2790,5241,595,2023-01-08T00:14:03,delivered,3
203870,1144,819,502,2023-01-08T00:14:06,delivered,12
203914,1424,832,170,2023-01-08T00:14:20,delivered,3
203973,813,866,569,2023-01-08T00:14:34,cancelled,21
203992,2468,987,591,2023-01-08T00:14:55,delivered,13
204028,1224,990,219,2023-01-08T00:14:56,delivered,3
204035,1144,995,502,2023-01-08T00:15:30,delivered,12
204054,1041,1006,287,2023-01-08T00:16:05,delivered,9
204067,1665,6067,802,2023-01-08T00:16:14,delivered,15
204108,2871,1015,290,2023-01-08T00:16:23,delivered,9
204109,4750,1039,539,2023-01-08T00:16:54,delivered,8
204151,806,941,499,2023-01-08T00:17:25,delivered,12
204228,1524,1046,457,2023-01-08T00:17:40,delivered,11
204237,2220,1071,167,2023-01-08T00:18:05,delivered,3
204245,1514,1108,399,2023-01-08T00:19:03,delivered,3
204260,1357,954,449,2023-01-08T00:19:31,delivered,7
204334,893,5308,1203,2023-01-08T00:20:21,delivered,9
204420,815,6709,587,2023-01-08T00:22:13,delivered,8
204469,2052,5379,541,2023-01-08T00:22:55,delivered,4
204550,1467,5386,591,2023-01-08T00:23:13,delivered,13
204555,1533,5390,581,2023-01-08T00:23:20,delivered,2
204577,1894,5430,828,2023-01-08T00:24:29,delivered,19
204659,1253,5433,565,2023-01-08T00:24:34,delivered,13
204681,1794,5436,580,2023-01-08T00:25:07,cancelled,4
204685,1844,6073,586,2023-01-08T00:25:29,cancelled,2
204736,1550,3111,287,2023-01-08T00:26:22,delivered,9
204776,809,4926,555,2023-01-08T00:27:17,delivered,8
204798,885,6215,581,2023-01-08T00:27:19,delivered,2
204831,954,2484,593,2023-01-08T00:27:53,cancelled,26
204888,903,3737,448,2023-01-08T00:28:09,delivered,3
204948,2787,3757,565,2023-01-08T00:29:59,delivered,13
205014,4093,6328,405,2023-01-08T00:30:23,cancelled,11
205047,865,6658,499,2023-01-08T00:30:39,delivered,12
205129,2417,6685,560,2023-01-08T00:31:14,delivered,4
205181,1332,6692,499,2023-01-08T00:31:16,cancelled,12
205201,1239,6696,440,2023-01-08T00:31:18,delivered,12
205273,932,7423,572,2023-01-08T00:32:09,delivered,14
205333,1123,2382,543,2023-01-08T00:32:10,delivered,14
205376,1437,7445,401,2023-01-08T00:32:32,delivered,12
205430,4033,7954,565,2023-01-08T00:33:18,delivered,13
205510,865,7457,584,2023-01-08T00:33:31,cancelled,4
205516,6501,7466,533,2023-01-08T00:33:38,delivered,1
205534,817,7346,545,2023-01-08T00:33:45,cancelled,14
205602,1342,7496,222,2023-01-08T00:33:58,delivered,11
205622,418,924,565,2023-01-08T00:34:12,delivered,29
205708,1954,6073,586,2023-01-08T00:34:29,cancelled,2
205712,4416,4699,234,2023-01-08T00:35:01,delivered,11
205753,1014,6580,567,2023-01-08T00:35:08,Failed,2
205832,3139,7563,732,2023-01-08T00:35:16,delivered,11
205890,2813,7587,585,2023-01-08T00:35:22,delivered,21
205943,627,7587,585,2023-01-08T00:35:22,delivered,16
206015,853,7589,453,2023-01-08T00:35:26,delivered,7
206096,3034,8047,565,2023-01-08T00:35:38,delivered,13
206102,3842,7647,629,2023-01-08T00:36:27,delivered,15
206164,898,5428,555,2023-01-08T00:37:47,cancelled,8
206243,826,7958,291,2023-01-08T00:38:00,delivered,9
206322,5556,7964,578,2023-01-08T00:38:11,delivered,4
206371,1638,7973,669,2023-01-08T00:38:32,delivered,5
206383,2342,7990,992,2023-01-08T00:38:42,delivered,17
206482,1988,8052,445,2023-01-08T00:39:09,delivered,1
206533,1242,8000,170,2023-01-08T00:39:17,delivered,3
206539,2844,5504,318,2023-01-08T00:56:36,delivered,7
206578,4014,6925,572,2023-01-08T01:23:12,delivered,14
206646,6768,5065,319,2023-01-08T02:17:14,delivered,7
206676,2512,6721,593,2023-01-08T03:48:48,delivered,13
206769,6862,6760,763,2023-01-08T04:29:52,cancelled,7
206838,1320,484,539,2023-01-08T07:35:44,delivered,8
206879,1055,535,551,2023-01-08T07:37:05,cancelled,4
206888,7490,7260,8,2023-01-08T07:38:31,delivered,8
206959,2125,612,550,2023-01-08T07:40:14,delivered,21
206986,1159,668,551,2023-01-08T07:42:19,delivered,4
207085,926,671,667,2023-01-08T07:42:24,delivered,5
207130,1896,682,555,2023-01-08T07:42:58,delivered,8
207147,555,810,578,2023-01-08T07:44:26,delivered,4
207195,2510,341,552,2023-01-08T07:46:45,delivered,14
207259,1448,818,565,2023-01-08T07:50:16,delivered,13
207270,1466,1021,581,2023-01-08T07:56:16,delivered,2
207323,2005,1063,449,2023-01-08T07:57:23,delivered,7
207365,872,1095,539,2023-01-08T07:58:15,delivered,8
207436,1650,5313,1091,2023-01-08T08:02:28,delivered,11
207488,1314,5349,586,2023-01-08T08:05:23,cancelled,2
207550,2779,5403,576,2023-01-08T08:07:35,Failed,14
207647,1098,5422,763,2023-01-08T08:07:51,delivered,7
207746,1522,2609,587,2023-01-08T08:09:17,cancelled,8
207783,2093,6126,555,2023-01-08T08:11:45,delivered,8
207806,1545,6664,590,2023-01-08T08:12:31,delivered,14
207860,1183,3026,550,2023-01-08T08:12:36,delivered,21
207879,1173,6237,666,2023-01-08T08:12:57,delivered,5
207894,1593,6211,1226,2023-01-08T08:13:07,delivered,12
207934,2161,6213,565,2023-01-08T08:13:08,delivered,13
207962,1363,6218,223,2023-01-08T08:13:12,delivered,11
207998,803,6229,550,2023-01-08T08:14:17,delivered,21
208018,803,6298,537,2023-01-08T08:14:59,delivered,14
208027,798,6335,497,2023-01-08T08:16:34,delivered,12
208089,4093,6371,445,2023-01-08T08:16:54,delivered,1
208096,1055,6432,167,2023-01-08T08:17:07,delivered,3
208158,4017,6456,550,2023-01-08T08:17:37,delivered,21
208214,5759,6243,593,2023-01-08T08:18:41,delivered,13
208231,4501,6654,560,2023-01-08T08:18:54,delivered,4
208329,1007,6663,567,2023-01-08T08:19:10,delivered,2
208337,835,6665,591,2023-01-08T08:21:11,delivered,29
208369,2880,1923,539,2023-01-08T08:21:52,Failed,8
208433,4306,7422,531,2023-01-08T08:23:03,cancelled,1
208501,1976,7443,895,2023-01-08T08:24:06,delivered,19
208541,1663,7476,171,2023-01-08T08:25:28,delivered,3
208582,9129,7527,586,2023-01-08T08:26:42,delivered,2
208625,2830,6746,273,2023-01-08T08:26:58,cancelled,3
208628,334,7260,539,2023-01-08T08:29:25,delivered,25
208683,2254,2505,565,2023-01-08T08:30:34,delivered,13
208745,1006,7680,587,2023-01-08T08:31:48,delivered,8
208825,1300,2791,531,2023-01-08T08:32:36,delivered,1
208907,1237,8001,612,2023-01-08T08:34:01,delivered,9
208948,1714,8061,743,2023-01-08T08:34:18,delivered,11
209045,963,8076,734,2023-01-08T08:34:43,delivered,11
209114,1490,422,586,2023-01-08T11:04:26,delivered,2
209168,1110,485,307,2023-01-08T11:04:32,delivered,3
209171,2674,746,611,2023-01-08T11:05:42,delivered,9
209243,803,768,268,2023-01-08T11:06:07,delivered,11
209314,1757,846,432,2023-01-08T11:06:15,delivered,9
209329,1785,1129,625,2023-01-08T11:07:13,delivered,15
209410,1586,3384,561,2023-01-08T11:07:24,delivered,4
209442,4106,5507,318,2023-01-08T11:07:24,delivered,7
209539,1066,5376,592,2023-01-08T11:08:00,delivered,1
209576,1785,5421,625,2023-01-08T11:08:19,delivered,15
209644,828,5450,578,2023-01-08T11:08:34,delivered,4
209686,2805,6124,531,2023-01-08T11:08:50,delivered,1
209765,1709,6210,572,2023-01-08T11:08:54,cancelled,14
209862,2471,6316,591,2023-01-08T11:09:07,delivered,13
209871,2632,6430,591,2023-01-08T11:09:10,cancelled,26
209875,2984,416,548,2023-01-08T11:10:44,delivered,14
209969,1073,7667,592,2023-01-08T11:12:44,delivered,1
209971,2522,3243,537,2023-01-08T11:12:46,delivered,14
210046,826,7957,547,2023-01-08T11:12:55,delivered,13
210084,1569,8060,591,2023-01-08T11:13:13,delivered,13
210172,2954,2783,313,2023-01-08T11:33:42,delivered,9
210205,4091,6323,542,2023-01-08T12:51:28,delivered,14
210274,3971,486,565,2023-01-08T12:55:21,delivered,1
210327,1490,559,551,2023-01-08T12:55:29,delivered,4
210370,829,706,223,2023-01-08T12:55:42,delivered,11
210382,3398,757,584,2023-01-08T12:55:46,delivered,4
210441,7035,1003,547,2023-01-08T12:55:53,delivered,13
210514,1550,1040,565,2023-01-08T12:55:54,delivered,1
210610,1545,1062,572,2023-01-08T12:56:11,delivered,14
210639,1671,1107,593,2023-01-08T12:56:30,delivered,13
210685,1400,5472,668,2023-01-08T12:56:53,cancelled,5
210761,1219,6125,560,2023-01-08T12:56:54,delivered,4
210767,884,6242,445,2023-01-08T12:56:59,delivered,1
210771,2574,5309,550,2023-01-08T12:57:05,delivered,13
210871,1395,6623,667,2023-01-08T12:57:22,delivered,5
210922,1218,7452,702,2023-01-08T12:57:32,delivered,13
210945,1371,7519,586,2023-01-08T12:57:38,delivered,2
211020,1132,7533,401,2023-01-08T12:57:38,delivered,12
211057,1188,7534,1075,2023-01-08T12:57:39,cancelled,19
211153,2223,7676,301,2023-01-08T12:58:08,cancelled,3
211231,847,8062,497,2023-01-08T12:58:44,delivered,12
211318,1223,5003,445,2023-01-08T13:20:18,cancelled,1
211335,885,6910,619,2023-01-08T13:31:51,delivered,15
211415,4634,6216,565,2023-01-08T13:51:56,delivered,1
211482,1352,489,669,2023-01-08T13:59:04,cancelled,5
211561,1088,514,591,2023-01-08T13:59:14,delivered,13
211648,820,851,583,2023-01-08T13:59:28,delivered,14
211706,980,889,448,2023-01-08T13:59:35,delivered,3
211802,1242,998,169,2023-01-08T13:59:40,delivered,3
211835,1243,5300,669,2023-01-08T13:59:58,cancelled,5
211928,4933,5302,536,2023-01-08T13:59:59,delivered,14
211975,1955,5327,1212,2023-01-08T14:00:10,delivered,17
212050,911,6274,167,2023-01-08T14:00:28,delivered,3
212114,808,6322,432,2023-01-08T14:00:30,delivered,9
212205,795,7568,578,2023-01-08T14:00:51,delivered,4
212266,1554,7570,170,2023-01-08T14:00:53,delivered,3
212362,871,7955,587,2023-01-08T14:01:00,delivered,8
212412,3612,6973,566,2023-01-08T14:13:51,delivered,14
212437,1206,1117,1260,2023-01-08T14:46:04,delivered,23
212442,997,6975,269,2023-01-08T14:46:58,delivered,11
212520,843,2715,590,2023-01-08T15:11:11,delivered,14
212593,2809,7960,668,2023-01-08T15:20:07,delivered,5
212660,2122,6342,270,2023-01-08T15:28:20,delivered,11
212725,6725,2080,566,2023-01-08T15:46:40,delivered,14
212745,1770,6206,221,2023-01-08T15:52:18,delivered,11
212759,1227,3323,555,2023-01-08T16:20:23,delivered,8
212845,1744,6207,551,2023-01-08T16:20:32,delivered,4
212941,1102,6241,548,2023-01-08T16:20:34,delivered,14
212944,826,6294,669,2023-01-08T16:20:34,Failed,5
212957,830,573,615,2023-01-08T16:42:18,delivered,9
213013,9644,6292,444,2023-01-08T16:42:29,cancelled,12
213016,1043,7606,288,2023-01-08T16:42:38,delivered,9
213041,2081,7053,555,2023-01-08T17:18:40,delivered,8
213120,5177,6752,590,2023-01-08T17:45:44,Failed,14
213130,2264,6753,590,2023-01-08T18:06:20,delivered,14
213135,940,7052,555,2023-01-08T18:09:22,delivered,8
213175,2330,6979,584,2023-01-08T18:35:46,delivered,4
213222,2518,6722,593,2023-01-08T18:40:19,delivered,13
213281,2535,7057,700,2023-01-08T19:07:19,delivered,5
213349,2064,6913,584,2023-01-08T19:15:25,delivered,4
213353,861,6984,287,2023-01-08T19:22:33,delivered,9
213358,11069,3180,572,2023-01-08T19:35:33,delivered,14
213405,1120,2821,668,2023-01-08T20:07:37,delivered,5
213453,3712,5518,565,2023-01-08T20:19:48,Failed,1
213462,4101,2975,451,2023-01-08T21:11:12,delivered,7
213480,1905,1308,535,2023-01-08T21:12:39,cancelled,14
213560,6714,5529,766,2023-01-08T22:54:38,cancelled,11
213621,1095,3303,578,2023-01-08T23:15:43,delivered,4
213682,4568,975,222,2023-01-09T00:12:31,delivered,11
213691,3091,5535,585,2023-01-09T00:49:51,cancelled,21
213783,4189,3052,550,2023-01-09T01:24:18,delivered,21
213823,2227,8179,555,2023-01-09T15:49:05,delivered,8
213873,4216,3454,578,2023-01-09T16:17:54,delivered,4
213897,1043,5510,530,2023-01-09T16:25:45,cancelled,1
213977,2221,3333,557,2023-01-09T16:40:09,delivered,4
213983,888,3205,1159,2023-01-09T16:42:15,cancelled,17
214029,1231,6911,552,2023-01-09T16:46:14,cancelled,14
214060,3999,6922,581,2023-01-09T17:14:00,cancelled,2
214121,209,8141,550,2023-01-09T17:32:31,delivered,29
214170,977,3608,1159,2023-01-09T17:32:49,Failed,17
214208,1574,6686,224,2023-01-09T17:55:52,delivered,11
214224,1569,3157,531,2023-01-09T18:05:01,delivered,1
214305,2556,2784,829,2023-01-09T18:11:52,cancelled,19
214396,2598,7062,829,2023-01-09T18:20:29,cancelled,19
214411,1107,5352,221,2023-01-09T18:26:23,delivered,11
214501,1279,5663,1226,2023-01-09T18:32:50,delivered,12
214523,1640,8362,1159,2023-01-09T18:59:01,delivered,17
214541,2266,7917,585,2023-01-09T19:00:15,delivered,21
214542,843,8177,502,2023-01-09T19:00:18,delivered,12
214578,490,3036,542,2023-01-09T19:01:01,delivered,4
214616,1234,8151,453,2023-01-09T19:01:01,delivered,7
214651,2010,3586,591,2023-01-09T19:13:33,delivered,13
214656,2350,2941,220,2023-01-09T19:14:28,delivered,3
214673,1040,3058,301,2023-01-09T19:15:05,delivered,3
214700,1266,3181,565,2023-01-09T19:15:49,delivered,1
214798,1404,8212,700,2023-01-09T20:36:51,delivered,5
214871,3258,5104,531,2023-01-09T21:02:56,delivered,1
214966,2638,6717,565,2023-01-09T21:07:59,cancelled,26
214986,895,7034,621,2023-01-09T21:12:14,cancelled,15
215022,981,2752,548,2023-01-09T21:12:38,cancelled,14
215051,1132,5826,583,2023-01-09T21:16:43,delivered,14
215128,4224,7025,555,2023-01-09T21:17:38,cancelled,8
215205,3091,579,1162,2023-01-09T21:19:02,cancelled,17
215260,2249,523,1195,2023-01-09T21:20:41,delivered,7
215261,1560,7043,603,2023-01-09T21:21:37,cancelled,22
215303,898,2776,530,2023-01-09T21:21:58,cancelled,4
215369,3979,638,445,2023-01-09T21:29:05,delivered,1
215404,4574,7488,542,2023-01-09T21:29:22,delivered,14
215431,871,7003,457,2023-01-09T21:29:57,cancelled,11
215483,3367,2752,548,2023-01-09T21:34:37,delivered,14
215545,1380,5459,229,2023-01-09T21:37:16,cancelled,3
215621,9468,5827,598,2023-01-09T21:44:02,delivered,7
215679,14460,3693,572,2023-01-09T21:46:19,delivered,14
215750,1482,3361,534,2023-01-09T21:52:00,cancelled,1
215779,2549,6443,578,2023-01-09T21:55:10,cancelled,4
215800,948,8399,499,2023-01-09T21:58:35,delivered,12
215894,4242,2768,592,2023-01-09T22:01:07,cancelled,1
215976,3179,1925,558,2023-01-09T22:08:47,cancelled,1
216006,1478,3425,553,2023-01-09T22:18:04,Failed,4
216064,2077,3426,1196,2023-01-09T22:18:05,cancelled,12
216112,2994,3464,1159,2023-01-09T22:18:17,delivered,17
216113,6037,3488,553,2023-01-09T22:18:33,cancelled,4
216172,1179,3506,593,2023-01-09T22:18:39,cancelled,26
216182,2035,3626,288,2023-01-09T22:19:18,delivered,9
216183,822,3635,301,2023-01-09T22:19:38,delivered,3
216274,1963,2944,557,2023-01-09T22:21:22,delivered,4
216359,1060,455,894,2023-01-09T22:21:30,cancelled,15
216402,3480,547,542,2023-01-09T22:21:57,delivered,14
216417,990,3131,543,2023-01-09T22:22:03,delivered,14
216503,2499,2945,630,2023-01-09T22:23:47,delivered,15
216539,1054,4759,539,2023-01-09T22:24:56,delivered,8
216556,1055,5167,539,2023-01-09T22:25:19,delivered,8
216575,4850,6166,451,2023-01-09T22:25:33,delivered,7
216636,3151,511,717,2023-01-09T22:25:58,delivered,11
216726,2581,594,555,2023-01-09T22:26:35,delivered,8
216754,1439,662,621,2023-01-09T22:26:41,delivered,15
216824,2315,3974,593,2023-01-09T22:26:50,delivered,13
216863,889,4630,562,2023-01-09T22:27:31,Failed,14
216912,2266,7571,501,2023-01-09T22:28:50,delivered,12
216940,2030,7661,591,2023-01-09T22:29:13,delivered,13
216989,600,4730,563,2023-01-09T22:29:31,delivered,4
217075,1232,6165,702,2023-01-09T22:32:16,delivered,13
217148,1394,6454,457,2023-01-09T22:37:54,delivered,11
217190,1171,5516,531,2023-01-09T22:38:56,cancelled,1
217286,19312,2825,590,2023-01-09T22:42:52,cancelled,2
217317,1046,4541,230,2023-01-09T22:48:40,cancelled,3
217326,1147,2807,499,2023-01-09T22:51:09,cancelled,12
217359,1755,5143,992,2023-01-09T22:52:47,delivered,17
217384,1827,4693,541,2023-01-09T23:13:40,delivered,4
217428,3162,6956,557,2023-01-09T23:20:14,cancelled,4
217500,7220,6939,700,2023-01-09T23:23:21,cancelled,5
217578,2172,7065,552,2023-01-09T23:33:39,cancelled,14
217592,5213,7635,593,2023-01-10T00:12:30,delivered,13
217674,3560,689,288,2023-01-10T00:13:35,delivered,9
217747,2133,3702,453,2023-01-10T00:34:39,cancelled,7
217847,5059,3397,586,2023-01-10T00:59:32,delivered,2
217925,418,2376,548,2023-01-10T01:09:18,delivered,18
217934,1480,6409,702,2023-01-10T01:16:08,cancelled,26
217941,5290,841,1190,2023-01-10T02:21:37,delivered,7
217943,1251,2841,572,2023-01-10T02:23:12,cancelled,14
217965,1492,3541,590,2023-01-10T02:31:37,cancelled,14
217980,1116,522,586,2023-01-10T02:48:03,delivered,2
218045,12958,2960,531,2023-01-10T04:01:08,delivered,1
218134,501,2960,531,2023-01-10T04:01:08,delivered,32
218194,4240,2749,404,2023-01-10T04:18:12,cancelled,22
218258,2063,3904,405,2023-01-10T04:38:13,cancelled,11
218262,1110,6716,444,2023-01-10T06:57:15,cancelled,12
218313,1067,6720,590,2023-01-10T06:59:17,cancelled,14
218338,2486,3208,572,2023-01-10T07:17:35,delivered,14
218387,1045,6735,591,2023-01-10T08:24:14,cancelled,26
218390,3975,5399,583,2023-01-10T08:33:50,delivered,14
218459,916,1423,561,2023-01-10T08:52:01,cancelled,4
218514,1120,6547,592,2023-01-10T09:02:06,cancelled,1
218541,2672,2789,548,2023-01-10T09:11:35,Failed,14
218634,943,2975,451,2023-01-10T09:32:07,delivered,7
218719,2173,2748,581,2023-01-10T09:39:39,cancelled,2
218780,26553,2751,548,2023-01-10T09:41:48,cancelled,14
218876,1505,6412,578,2023-01-10T09:48:38,cancelled,4
218899,1018,2774,552,2023-01-10T10:13:09,cancelled,14
218954,1622,7820,552,2023-01-10T10:20:49,delivered,14
218966,1398,2803,562,2023-01-10T10:24:30,delivered,14
218979,1745,1288,531,2023-01-10T10:33:33,delivered,1
218998,1886,6326,593,2023-01-10T11:09:24,cancelled,26
219051,4111,5767,400,2023-01-10T11:36:37,delivered,3
219092,7643,6636,580,2023-01-10T11:38:19,delivered,4
219108,6875,924,565,2023-01-10T11:57:18,delivered,13
219181,1505,3535,543,2023-01-10T12:17:58,delivered,14
219239,2177,8137,593,2023-01-10T12:30:19,cancelled,26
219335,890,6554,1067,2023-01-10T12:58:34,delivered,17
219396,1250,6308,273,2023-01-10T13:08:50,cancelled,3
219448,3222,4816,893,2023-01-10T13:17:38,delivered,15
219463,1830,7036,551,2023-01-10T13:22:22,cancelled,4
219484,902,7369,272,2023-01-10T13:25:32,delivered,3
219555,1731,7069,666,2023-01-10T13:53:50,cancelled,5
219635,3131,641,550,2023-01-10T14:34:29,cancelled,21
219636,1045,7928,550,2023-01-10T14:34:42,delivered,21
219691,4189,7033,547,2023-01-10T14:47:40,delivered,13
219708,1062,663,543,2023-01-10T15:04:08,delivered,14
219785,1143,3388,593,2023-01-10T15:11:25,cancelled,26
219853,1885,8396,1160,2023-01-10T15:29:50,cancelled,17
219953,876,4950,457,2023-01-10T15:57:18,delivered,11
219963,936,8174,730,2023-01-10T15:57:23,delivered,5
220021,821,8193,829,2023-01-10T15:58:15,delivered,19
220042,10375,3648,595,2023-01-10T15:59:23,delivered,3
220081,855,8232,590,2023-01-10T16:00:18,delivered,14
220129,2444,8290,572,2023-01-10T16:01:40,cancelled,14
